File Path,Total Links,Wikilinks,Wikilinks with Alias,Wikilinks with Path,Wikilinks with Leading Slash,Markdown Links,Markdown Links with Leading Slash,External Links,Has Leading Slash Issues
"notes/general-circle/old-gc-meetings/GC Meeting (03-10-2022).md",4,4,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-07-2023).md",4,3,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-06-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-04-2023).md",9,4,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-meetings/GC Meeting (03-01-2022).md",8,7,0,0,0,1,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (02-09-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (02-10-2023).md",7,5,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-meetings/GC Meeting (02-05-2022).md",15,7,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/GC Meeting (02-01-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (01-08-2022).md",15,8,0,1,0,3,0,3,NO
"notes/general-circle/old-gc-meetings/GC Meeting (01-05-2023).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (01-01-2024).md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-meetings/GC Meeting (31-10-2022).md",22,12,0,2,0,4,0,4,NO
"notes/general-circle/old-gc-meetings/old-gc-meetings.md",204,204,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/old-gc-docs.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2023-08-07 - SPB15 - Establish an initial Cell to work on the Windfall NFT Project .md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2023-06-27 - Reimagining Power Cell Proposal.md",8,3,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-docs/2023-08-07 - Windfall NFT Project Cell State.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2023-07-24 - Systems Transformation Project wrap-up.md",15,2,0,1,0,6,0,6,NO
"notes/general-circle/old-gc-docs/2023-04-03 - Contribution Register & Coordinape Process for Systems Transformation Project.md",8,2,0,0,0,3,0,3,NO
"notes/general-circle/old-gc-docs/2022-11-14 - Potential things to add to governance in the future.md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2023-01-09 - Systems Transformation Framework Template.md",4,1,0,0,0,2,0,1,NO
"notes/general-circle/old-gc-docs/2022-11-29 - test doc.md",2,2,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-10-28 - CCS Workshop & Elective planning meeting - Oct 28, 2022.md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-10-18 - Systems Transformation Project Meeting - October 17, 2022.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-10-17 - Systems Transformation Repository-Library - CELL Nucleus.md",28,4,0,2,0,11,0,11,NO
"notes/general-circle/old-gc-docs/2022-10-28 - Systems Transformation Project Meetings .md",104,3,0,0,0,53,0,48,NO
"notes/general-circle/old-gc-docs/2022-07-05 - DAO Primitive Project - Weekly Meeting Doc.md",11,1,0,1,0,5,0,4,NO
"notes/general-circle/old-gc-docs/2022-06-29 - DAO Primitive Project - CELL State - (founding doc).md",31,3,0,2,0,13,0,13,NO
"notes/general-circle/old-gc-docs/2022-06-20 - SB Draft governance concept v2.md",13,6,0,1,0,3,0,3,NO
"notes/general-circle/old-gc-docs/2022-05-31 - SB Governance Musings - June 2022.md",8,6,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-05-17 at 08-52 PM.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-05-17 - Contributor Guide - meeting notes May 27, 2022.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-04-26 - Meeting Notes - 26 April 2022.md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-04-26 - Framing for Governance Conversations.md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-04-12 - Governance Conversations Project - 12 April 2022.md",13,3,0,0,0,5,0,5,NO
"notes/general-circle/old-gc-docs/2022-04-19 - Web3 Social Impact Series.md",19,3,0,0,0,10,0,6,NO
"notes/general-circle/old-gc-docs/2022-04-22 at 12-39 AM.md",9,2,0,1,0,3,0,3,NO
"notes/general-circle/old-gc-docs/2022-03-21 - Notes - Governance Conversations.md",16,0,0,0,0,8,0,8,NO
"notes/general-circle/old-gc-docs/2022-03-20 at 11-27 PM.md",23,1,0,0,0,11,0,11,NO
"notes/general-circle/old-gc-docs/2022-03-14 at 04-14 PM.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-03-08 at 08-14 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-03-08 at 02-11 AM.md",21,1,0,0,0,10,0,10,NO
"notes/general-circle/old-gc-docs/2022-02-22 at 12-40 AM.md",15,4,0,1,0,5,0,5,NO
"notes/general-circle/old-gc-docs/2022-02-21 at 08-56 PM.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-02-21 at 08-52 PM.md",11,3,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-docs/2022-02-03 at 11-15 PM.md",5,2,0,0,0,2,0,1,NO
"notes/general-circle/old-gc-docs/2022-02-02 at 12-33 PM.md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-02-02 at 10-57 PM.md",21,1,0,0,0,10,0,10,NO
"notes/general-circle/old-gc-docs/2022-01-30 at 12-21 PM.md",5,0,0,0,0,3,0,2,NO
"notes/general-circle/old-gc-docs/2022-01-28 at 05-30 PM.md",10,2,0,0,0,4,0,4,NO
"notes/general-circle/old-gc-docs/2022-01-27 at 02-05 AM.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-01-26 at 11-51 AM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-26 at 11-47 AM.md",6,2,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-docs/2022-01-26 at 05-03 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-25 at 07-34 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-23 at 02-52 PM.md",5,1,0,1,0,3,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-21 at 02-58 PM.md",2,1,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-19 at 01-02 AM.md",3,1,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-01-15 at 05-21 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-11 at 02-01 PM.md",4,2,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2022-01-09 at 10-16 PM.md",4,2,0,2,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-04 at 02-45 PM.md",4,0,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-docs/2022-01-03 at 06-43 PM.md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-03 at 06-08 PM.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-02 at 04-11 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-01 at 10-03 PM.md",2,1,0,1,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2022-01-01 at 06-15 PM.md",13,2,0,1,0,5,0,5,NO
"notes/general-circle/old-gc-docs/2021-12-31 at 04-10 PM.md",4,2,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2021-12-30 at 04-09 PM.md",5,1,0,0,0,2,0,2,NO
"notes/general-circle/old-gc-docs/2021-12-29 at 04-28 PM.md",2,0,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2021-12-27 at 06-30 PM.md",13,1,0,1,0,6,0,5,NO
"notes/general-circle/old-gc-docs/2021-12-26 at 08-00 PM.md",11,4,0,0,0,4,0,3,NO
"notes/general-circle/old-gc-docs/2021-12-22 at 07-18 PM.md",2,2,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-19 at 03-59 PM.md",3,3,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-18 at 01-45 PM.md",13,1,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-docs/2021-12-17 at 08-46 PM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-16 at 02-59 AM.md",51,0,0,0,0,26,0,25,NO
"notes/general-circle/old-gc-docs/2021-12-16 at 01-07 AM.md",8,3,0,1,0,2,0,2,NO
"notes/general-circle/old-gc-docs/2021-12-15 at 03-17 PM.md",6,3,0,1,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2021-12-15 at 05-20 PM.md",0,0,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-15 at 03-15 PM.md",30,2,0,0,0,14,0,14,NO
"notes/general-circle/old-gc-docs/2021-12-15 at 02-06 AM.md",1,1,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 05-35 AM.md",13,1,0,0,0,6,0,6,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 04-54 PM.md",2,2,0,0,0,0,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 05-00 PM.md",4,3,0,0,0,1,0,0,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 04-02 AM.md",4,2,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 02-53 PM.md",5,3,0,0,0,1,0,1,NO
"notes/general-circle/old-gc-docs/2021-12-14 at 02-15 AM.md",16,5,0,0,0,6,0,5,NO
"notes/general-circle/old-gc-docs/2021-12-12 at 07-17 PM.md",12,11,0,1,0,0,0,0,NO
"notes/wp/wp-tasks/⬜️ EEP-310 SuperBenefitDAO Scope of Work.md",0,0,0,0,0,0,0,0,NO
"notes/wp/wp-tasks/⬜️ EEP-311 Project Plan - WREEP.md",0,0,0,0,0,0,0,0,NO
"notes/wp/wp-tasks/wp-tasks.md",0,0,0,0,0,0,0,0,NO
"notes/wp/2023-08-07 - Windfall Energy Efficiency Project (WREEP) Cell State.md",72,0,0,0,0,36,0,36,NO
"notes/wp/wp-meetings/WP Meeting (11-13-2023).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (12-02-2024).md",10,0,0,0,0,5,0,5,NO
"notes/wp/wp-meetings/WP Meeting (27-11-2023).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (26-02-2024).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (24-01-2023).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (22-01-2024).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (20-11-2023).md",12,0,0,0,0,6,0,6,NO
"notes/wp/wp-meetings/WP Meeting (19-02-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (18-12-2023).md",8,0,0,0,0,4,0,4,NO
"notes/wp/wp-meetings/WP Meeting (18-03-2024).md",13,0,0,0,0,7,0,6,NO
"notes/wp/wp-meetings/WP Meeting (15-01-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (13-01-2024).md",13,0,0,0,0,7,0,6,NO
"notes/wp/wp-meetings/WP Meeting (12-11-2023).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (11-06-2023).md",5,1,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (10-09-2023).md",1,1,0,0,0,0,0,0,NO
"notes/wp/wp-meetings/WP Meeting (10-02-2023).md",10,3,0,1,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (08-04-2023).md",3,1,0,0,0,1,0,1,NO
"notes/wp/wp-meetings/WP Meeting (05-02-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (04-08-2024).md",13,0,0,0,0,7,0,6,NO
"notes/wp/wp-meetings/WP Meeting (04-01-2024).md",15,0,0,0,0,8,0,7,NO
"notes/wp/wp-meetings/WP Meeting (03-04-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (02-05-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (01-08-2024).md",6,0,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (29-01-2024).md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/WP Meeting (11-09-2023).md",3,1,0,0,0,1,0,1,NO
"notes/wp/wp-meetings/WP Meeting (18-09-2023).md",3,1,0,0,0,1,0,1,NO
"notes/wp/wp-meetings/WP Meeting (16-10-2023).md",21,1,0,0,0,10,0,10,NO
"notes/wp/wp-meetings/WP Meeting (25-09-2023).md",7,1,0,0,0,3,0,3,NO
"notes/wp/wp-meetings/WP Meeting (23-10-2023).md",3,1,0,0,0,1,0,1,NO
"notes/wp/wp-meetings/WP Meeting (30-10-2023).md",5,1,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/Windfall Protocol Wrap-Up Meeting.md",4,0,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/wp-clarity-meeting-notes.md",56,3,0,1,0,26,0,26,NO
"notes/wp/wp-meetings/WP Meeting (13-11-2023).md",5,1,0,0,0,2,0,2,NO
"notes/wp/wp-meetings/wp-meetings.md",34,34,0,0,0,0,0,0,NO
"notes/wp/wp.md",39,39,0,0,0,0,0,0,NO
"notes/archive/clarity/sb-archive-search-plan.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-294 Internal Coordination Functions.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/Goals.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-292 Community Coordination Protocol.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-291 Telling SuperBenefit's Story.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-272 Revolution 2 Update.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-204 Intervention 3- Creating a Soul-Bound Portal to a Better Future.md",6,0,0,0,0,3,0,3,NO
"notes/archive/clarity/Goals/⬜️ G-269 SuperBenefit Playbooks.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Goals/⬜️ G-203 Intervention 6- The Look, Feel, and Story of a Better Future._.md",4,0,0,0,0,2,0,2,NO
"notes/archive/clarity/Goals/⬜️ G-202 Intervention 5- A Commitment to Bridging Old Into Better_.md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/Goals/⬜️ G-201 Intervention 4- A Metacurrency for Metagovernance, Values and Acceleration_.md",4,0,0,0,0,2,0,2,NO
"notes/archive/clarity/Goals/⬜️ G-200 Intervention 2- Building Capacity and Interdependence Through Governance.md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/Goals/⬜️ G-199 Intervention 1- Mapping pathways to the future.md",6,0,0,0,0,3,0,3,NO
"notes/archive/clarity/Projects/⬜️ P-298 Participant Onboarding - WREEP.md",48,0,0,0,0,24,0,24,NO
"notes/archive/clarity/Projects/Projects.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-68 Set up Information Systems.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-297 Information Management - SuperBenefit.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-296 Contributor Onboarding - SuperBenefit.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-290 Patterns & Modules - DAO Primitives.md",23,3,0,0,0,10,0,10,NO
"notes/archive/clarity/Projects/⬜️ P-287 Re-Storying Power Project.md",8,4,0,2,0,1,0,1,NO
"notes/archive/clarity/Projects/⬜️ P-289 Squad & Cell Facilitation - SuperBenefit.md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/Projects/⬜️ P-273 SB Governance Design - SuperBenefit.md",18,11,0,7,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-274 Tooling & Policy Cleanup - SuperBenefit.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-267 Initial Planning - Reimagining Power.md",26,7,0,1,0,9,0,9,NO
"notes/archive/clarity/Projects/⬜️ P-265 microblog.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-263 All In For Sport - Collaboration.md",6,0,0,0,0,3,0,3,NO
"notes/archive/clarity/Projects/⬜️ P-264 Systems Transformation Project.md",30,0,0,0,0,15,0,15,NO
"notes/archive/clarity/Projects/⬜️ P-261 Windfall - Residential Energy NFT.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-260 TrustDAO - Child Welfare, Canada.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-257 DAO Primitives Framework.md",29,1,0,0,0,14,0,14,NO
"notes/archive/clarity/Projects/⬜️ P-236 Krause House Collaboration.md",12,0,0,0,0,6,0,6,NO
"notes/archive/clarity/Projects/⬜️ P-23 Community Experience Project.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-196 Information Squad- Revolution 1.md",6,2,0,0,0,2,0,2,NO
"notes/archive/clarity/Projects/⬜️ P-193 Community Experience- Revolution 1.md",13,3,0,0,0,5,0,5,NO
"notes/archive/clarity/Projects/⬜️ P-101 Branding & brand guidelines.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-79 SuperBenefit Identity and Brand Guidelines.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/⬜️ P-106 Theory of change - Map #1.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-231 Proposal  - Establish a budget to fund bounties for Rev 1 .md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-7 Governance Implementation.md",3,2,0,1,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-74 Crowdfund - _Hello World_.md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/Projects/✅ P-31 v0 - Mission, Vision, Values.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-45 Launch $SPRB Governance Token.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-46 Contribution recognition and rewards event.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-230 Proposal - Establish a monthly budget for internal SuperBenefit activities (Rev1).md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-40 Membership NFT.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Projects/✅ P-179 Resource Flow strategy .md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/clarity.md",181,174,0,7,0,0,0,0,NO
"notes/archive/clarity/Tags/Tags.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/welcome party.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/weeklys.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/web3.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/web3 library.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/web3 adventure tour.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/web3 & social impact series.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/treasury.md",35,5,0,0,0,15,0,15,NO
"notes/archive/clarity/Tags/townhall.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/treasury squad.md",3,3,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/tooling.md",20,8,0,0,0,6,0,6,NO
"notes/archive/clarity/Tags/token distribution contributor guide.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/theory of change.md",6,0,0,0,0,5,0,1,NO
"notes/archive/clarity/Tags/the look, feel, and story of a better future.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/tension.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/templates.md",3,3,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/tasks.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/tactical meetings.md",7,5,0,0,0,1,0,1,NO
"notes/archive/clarity/Tags/systems transformation.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/superbenefit.md",106,91,0,15,0,0,0,0,NO
"notes/archive/clarity/Tags/superbenefit governance.md",6,6,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/superbenefit contributor guide - working draft.md",61,2,0,0,0,30,0,29,NO
"notes/archive/clarity/Tags/superbenefit contributor guide - v1.md",78,3,0,1,0,37,0,37,NO
"notes/archive/clarity/Tags/superbenefit community.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/storytelling.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/story.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/start here 👋.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/stakeholder.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/stakeholder governance.md",53,10,0,5,0,19,0,19,NO
"notes/archive/clarity/Tags/squads.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/squad-proposals.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/squad updates.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/secretary.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/squad lead.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/roles.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/revolutions.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/roleadviceprocess.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/revolution 1- genesis.md",3,2,0,1,0,0,0,0,NO
"notes/archive/clarity/Tags/revolution 0- foundations.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/resource flow squad.md",5,3,0,0,0,1,0,1,NO
"notes/archive/clarity/Tags/research.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/reimagining power.md",21,17,0,2,0,1,0,1,NO
"notes/archive/clarity/Tags/reimagine institute.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/reflection.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/recruitment.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/rebel alliance.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/quests.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/question of the day.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/purpose.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/proposal sbp9- conflict of interest  - draft.md",6,1,0,0,0,3,0,2,NO
"notes/archive/clarity/Tags/proposals.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/proposal sbp11- dao systems transformation repository-library.md",2,1,0,0,0,1,0,0,NO
"notes/archive/clarity/Tags/projects.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/product development squad.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/partnerships.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/partnership governance.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/participatory grantmaking.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/operations squad.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/operations.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/operational governance.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/ontario trillium foundation.md",3,1,0,0,0,2,0,0,NO
"notes/archive/clarity/Tags/onboarding.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/ohm fork.md",2,0,0,0,0,1,0,1,NO
"notes/archive/clarity/Tags/nucleus.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/newsletter updates.md",343,2,0,0,0,180,0,161,NO
"notes/archive/clarity/Tags/nft-project.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/nft series.md",3,3,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/navigating ways of working.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/member experience.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/mission.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/microblog.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/meetings.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/mapping pathways to the future.md",6,0,0,0,0,3,0,3,NO
"notes/archive/clarity/Tags/language.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/krause house.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/key concepts.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/interventions.md",6,6,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/information squad.md",2,2,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/governance.md",7,6,0,1,0,0,0,0,NO
"notes/archive/clarity/Tags/governance squad.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/governance research.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/governance proposals.md",5,1,0,0,0,2,0,2,NO
"notes/archive/clarity/Tags/governance conversations.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/governance concept v2.1.md",7,6,0,1,0,0,0,0,NO
"notes/archive/clarity/Tags/goals.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/getting started with clarity.md",4,0,0,0,0,2,0,2,NO
"notes/archive/clarity/Tags/general circle.md",23,21,0,2,0,0,0,0,NO
"notes/archive/clarity/Tags/feedback.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/faq.md",26,0,0,0,0,13,0,13,NO
"notes/archive/clarity/Tags/events.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/facilitator.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/ethos.md",4,3,0,1,0,0,0,0,NO
"notes/archive/clarity/Tags/equity.md",7,0,0,0,0,4,0,3,NO
"notes/archive/clarity/Tags/entity thinking.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/equality fund.md",1,1,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/energy efficiency project.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/documents.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/discovery and sense-making squad.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/discord channels & descriptions.md",0,0,0,0,0,0,0,0,NO
"notes/archive/clarity/Tags/discord.md",0,0,0,0,0,0,0,0,NO
