"File Path","Link Count","Has Relative Links","Has Fragment Links"
"notes/general-circle/old-gc-tasks/✅ SUP-21 Refactor discord channels for clarity.md",4,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-194 CXI Tactical Meeting #6.md",4,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-187 Steps for multisig signers to follow.md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (12-11-2023).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (16-06-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (21-10-2024).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (28-04-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (24-02-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (23-06-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (19-05-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (14-04-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (09-06-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (06-01-2025).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (07-10-2024).md",4,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (27524).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (12-06-2023).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (08-08-2022).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (05-06-2023).md",4,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (03-10-2022).md",4,NO,YES
"notes/general-circle/old-gc-docs/2022-02-03 at 11-15 PM.md",4,NO,YES
"notes/general-circle/old-gc-docs/2022-01-26 at 11-47 AM.md",4,NO,YES
"notes/general-circle/old-gc-docs/2022-01-23 at 02-52 PM.md",4,NO,YES
"notes/general-circle/old-gc-docs/2021-12-15 at 03-17 PM.md",4,NO,YES
"notes/general-circle/old-gc-docs/2021-12-14 at 05-00 PM.md",4,NO,YES
"notes/general-circle/old-gc-docs/2021-12-14 at 02-53 PM.md",4,NO,YES
"notes/wp/wp-meetings/WP Meeting (18-12-2023).md",4,NO,YES
"notes/wp/wp-meetings/WP Meeting (25-09-2023).md",4,NO,YES
"notes/archive/clarity/Projects/⬜️ P-196 Information Squad- Revolution 1.md",4,NO,YES
"notes/archive/clarity/Tags/resource flow squad.md",4,NO,YES
"notes/archive/clarity/Tags/proposal sbp9- conflict of interest  - draft.md",4,NO,YES
"notes/archive/clarity/Tags/equity.md",4,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (21-10-2024).md",4,NO,YES
"notes/ics/ccc/docs/G-Future/G.05-ics-voucher-backing-model.md",4,YES,YES
"notes/ics/ccc/docs/G-Future/G.06-reimagine-meal-vouchers-system.md",4,YES,YES
"notes/ics/ccc/docs/G-Future/G.04-artist-collective-collaboration.md",4,YES,YES
"notes/ics/ccc/docs/G-Future/G.02-neighbourhood-networks.md",4,YES,YES
"notes/ics/ccc/docs/A-Introduction/A-Introduction.md",4,NO,YES
"notes/ics/ccc/archive/v0.2/G-Future/G.06-reimagine-meal-vouchers-system.md",4,YES,YES
"notes/ics/ccc/archive/v0.2/G-Future/G.05-ics-voucher-backing-model.md",4,YES,YES
"notes/ics/ccc/archive/v0.2/G-Future/G.04-artist-collective-collaboration.md",4,YES,YES
"notes/ics/ccc/archive/v0.2/G-Future/G.02-neighbourhood-networks.md",4,YES,YES
"notes/ics/ccc/archive/v0.2/A-Introduction/A-Introduction.md",4,NO,YES
"notes/ics/ccc/archive/v0.19/H-Reference/README.md",4,NO,YES
"notes/ics/ccc/archive/v0.19/G-Future/G.06-reimagine-meal-credits-system.md",4,YES,YES
"notes/ics/ccc/archive/v0.19/G-Future/G.05-ics-credit-backing-model.md",4,YES,YES
"notes/ics/ccc/archive/v0.19/G-Future/G.04-artist-collective-collaboration.md",4,YES,YES
"notes/ics/ccc/archive/v0.19/G-Future/G.02-neighbourhood-networks.md",4,YES,YES
"notes/ics/gg23/gg23-project-description.md",4,NO,YES
"notes/rpp/rpp-working-docs/token-based-governance.md",4,NO,YES
"notes/rpp/rpp-working-docs/partnership-governance.md",4,NO,YES
"notes/rpp/rpp-playbooks/playbook-working-docs/03-implementation-patterns.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-archive.md",4,NO,NO
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/⬜️ POW-274 Working Agreements (DRAFT) - Reimagining Power.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Onboarding Buddy Rolecrafting.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (18-03-2025).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS stewards meeting 25 - 4225.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (29-05-2025).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (19-06-2025).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (12-12-2024).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (05-12-2024).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (31-10-2024).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Weekly Core Team Meeting Template.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-docs/old-rpp-docs/2023-08-18 - [CHARMVERSE] Reimagining Power core team collaboration protocols.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-docs/old-rpp-docs/2023-07-04 - [CHARMVERSE] Equality Fund Call Transcript - 07-04-23.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-docs/RPP Discord Channel & Token Gate Notes.md",4,NO,YES
"notes/rpp/rpp-archive/rpp-docs/Project Brief - Infinite Front Porch (Example).md",4,NO,YES
"notes/rpp/rpp-archive/rpp-docs/Email for 1st PartnerStakeholder Meeting.md",4,NO,NO
"notes/rpp/rpp-experiments/the-ics/the-ics.md",4,NO,YES
"notes/rpp/rpp-experiments/the-ics/ICS Experiment Sensemaking Call.md",4,NO,YES
"notes/rpp/rpp-experiments/women-win/women-win.md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-docs/2022-07-19 - Notes on DAOhaus and Govrn.md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (28-03-2023).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (21-11-2023).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (20-02-2024).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (12-12-2023).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (11-07-2023).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (29-08-2023).md",4,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (31-10-2023).md",4,NO,YES
"notes/dao-primitives/implementation/patterns/collaboration-scale-patterns/collaboration-scale-patterns.md",4,YES,YES
"links/modular-politics-toward-a-governance-layer-for-online-communities.md",4,NO,YES
"links/Metagov.md",4,NO,NO
"links/ethereum-localism.md",4,NO,YES
"artifacts/patterns/fiscal-bridge-pattern.md",4,NO,YES
"enveloppe/artifacts/guides/dao-primitives-framework/dao-primitives-implemention/index.md",3,NO,YES
"enveloppe/links/Govbase.md",3,NO,YES
"enveloppe/tags/semiotic-bridging.md",3,NO,YES
"tools/workflows/bridging/opencivics/content-selection-workflow.md",3,NO,YES
"tools/workflows/readme.md",3,NO,YES
"tools/plugin-notes/templater/Guide to Using Templater.md",3,NO,YES
"tools/templates/rpp-playbook.md",3,NO,YES
"tools/templates/playbook.md",3,NO,YES
"drafts/trash/P2P Foundation Wiki 2.md",3,NO,NO
"drafts/pdf-old/intervention-placeholder-template.md",3,NO,YES
"drafts/OpenCivics-Wiki/Updates/2023 Retrospective.md",3,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Network/Membership/Application Guide.md",3,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/tragedy of the commons.md",3,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Vision & Values.md",3,NO,NO
"drafts/Untitled.md",3,NO,YES
"drafts/quadratic funding.md",3,NO,YES
"tags/semiotic-bridging.md",3,NO,YES
"notes/cxi/Docs/2022-05-02 - Community Resources intro rewrite.md",3,NO,YES
"notes/cxi/Docs/2022-04-22 - Contributor Guide kickoff meeting.md",3,NO,YES
"notes/cxi/Docs/2022-04-11 at 04-07 PM.md",3,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-275 SBP12- Design resourcing for the Future of Sport Roadmapping Project.md",3,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-264 Draft Proposal -  for grant application with Windfall.md",3,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-227 Project - governance design experiment #1.md",3,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-157 Add mini community survey to Discord welcome message.md",3,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-89 Check Mirror Parameters.md",3,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-82 Scope out what a map might look like.md",3,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-223 Proposal 4- Initiate the Governance Conversations project (Rev 1).md",3,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-20 Streamline permissions management and requests process.md",3,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-176 SuperBenefit Townhall & Agenda.md",3,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-154 CXI Tactical Meeting #3.md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (18-11-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (11-11-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly 22424.md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (01-04-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (29-07-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Meeting (112723).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC weekly meeting 91224.md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (31-10-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (27-01-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (21-02-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (12-05-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (10-02-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (03-03-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (03-02-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (17-02-2025).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (26-08-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (23-09-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Weekly Meeting (15724).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (05-08-2024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle weekly meeting 18324.md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (281024).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (61724).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (41124).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (29424).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (20524).md",3,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (10624).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (29-05-2023).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (24-04-2023).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (20-06-2022).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (19-06-2023).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (18-09-2023).md",3,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (03-07-2023).md",3,NO,YES
"notes/general-circle/old-gc-docs/2023-01-09 - Systems Transformation Framework Template.md",3,NO,YES
"notes/general-circle/old-gc-docs/2022-10-28 - CCS Workshop & Elective planning meeting - Oct 28, 2022.md",3,NO,YES
"notes/general-circle/old-gc-docs/2022-01-30 at 12-21 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2022-01-11 at 02-01 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2022-01-03 at 06-43 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2021-12-31 at 04-10 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2021-12-30 at 04-09 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2021-12-19 at 03-59 PM.md",3,NO,YES
"notes/general-circle/old-gc-docs/2021-12-14 at 04-02 AM.md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (11-13-2023).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (27-11-2023).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (26-02-2024).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (22-01-2024).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (12-11-2023).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (11-06-2023).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (01-08-2024).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (30-10-2023).md",3,NO,YES
"notes/wp/wp-meetings/WP Meeting (13-11-2023).md",3,NO,YES
"notes/archive/clarity/Goals/⬜️ G-204 Intervention 3- Creating a Soul-Bound Portal to a Better Future.md",3,NO,NO
"notes/archive/clarity/Goals/⬜️ G-199 Intervention 1- Mapping pathways to the future.md",3,NO,NO
"notes/archive/clarity/Projects/⬜️ P-263 All In For Sport - Collaboration.md",3,NO,NO
"notes/archive/clarity/Tags/treasury squad.md",3,NO,YES
"notes/archive/clarity/Tags/templates.md",3,NO,YES
"notes/archive/clarity/Tags/ontario trillium foundation.md",3,NO,YES
"notes/archive/clarity/Tags/nft series.md",3,NO,YES
"notes/archive/clarity/Tags/mapping pathways to the future.md",3,NO,NO
"notes/archive/clarity/Tags/governance proposals.md",3,NO,YES
"notes/archive/clarity/Tags/ethos.md",3,NO,YES
"notes/archive/clarity/Tags/crm system.md",3,NO,YES
"notes/archive/clarity/Tags/creating a soul-bound portal to a better future.md",3,NO,NO
"notes/archive/clarity/Tags/$sprb.md",3,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (16-10-2024).md",3,NO,YES
"notes/ics/earthfest-greenpill-booth.md",3,NO,YES
"notes/ics/ccc/docs/A-Introduction/README.md",3,NO,YES
"notes/ics/ccc/archive/v0.2/A-Introduction/README.md",3,NO,YES
"notes/ics/ccc/archive/v0.19/A-Cover/README.md",3,NO,YES
"notes/ics/ccc/archive/v0.18/TO DELETE G.16-citizen-wallet.md",3,YES,YES
"notes/ics/ccc/archive/v0.18/TO DELETE G.10-impact-yield-fund.md",3,YES,YES
"notes/ics/ccc/archive/v0.18/TO DELETE G.08-cad-stablecoin-placeholder.md",3,YES,YES
"notes/ics/ccc/archive/v0.1/pdf_compilation_guide.md",3,NO,YES
"notes/ics/readme.md",3,NO,YES
"notes/ics/gg23/newsletters/reimagine-newsletter.md",3,NO,YES
"notes/ics/gg23/newsletters/ics-newsletter.md",3,NO,YES
"notes/rpp/rpp-playbooks/reference/Final Playbook Reflections & Context.md",3,NO,YES
"notes/rpp/rpp-playbooks/reference/Playbook discovery retro - RPP (31-10-24).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 9.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 12.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 11.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 10.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Gatherings Steward Rolecrafting.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Future Of Life Institute grant.md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (07-01-2025).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (27-08-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (26-11-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (03-04-2025).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS stewards meeting 22 - 14125 .md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (10-12-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (25-04-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (23-05-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (07-11-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (07-04-2024).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (05-08-2025).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (01-04-2025).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (24-08-2023).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (12-10-2023).md",3,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/RPP Social Impact & Onboarding Bi-Weekly .md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (27-02-2024).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (28-02-2023).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (25-04-2023).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (23-07-2024).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (07-09-2024).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (18-07-2023).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (08-01-2023).md",3,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (12-09-2023).md",3,NO,YES
"links/Govbase.md",3,NO,NO
"attachments/web3-discovery-process.md",3,NO,YES
"artifacts/guides/dao-primitives-framework/dao-primitives-implemention/dao-primitives-implemention.md",3,NO,YES
"enveloppe/artifacts/patterns/gatherings.md",2,NO,YES
"enveloppe/notes/rpp/rpp-working-docs/quadratic-voting.md",2,NO,YES
"enveloppe/notes/rpp/rpp-working-docs/governance-platforms.md",2,NO,YES
"enveloppe/tags/blockchain.md",2,NO,YES
"enveloppe/tags/consensus.md",2,NO,YES
"enveloppe/tags/localism.md",2,NO,YES
"enveloppe/tags/tasks.md",2,NO,YES
"CONTRIBUTING.md",2,NO,YES
"tools/readme.md",2,NO,YES
"tools/workflows/bridging/opencivics/playbook-integration-workflow.md",2,NO,YES
"tools/workflows/bridging/opencivics/template-alignment-workflow.md",2,NO,YES
"tools/workflows/bridging/opencivics/pattern-integration-workflow.md",2,NO,YES
"tools/workflows/bridging/opencivics/protocol-integration-workflow.md",2,NO,YES
"tools/workflows/artifacts/patterns/readme.md",2,NO,YES
"tools/plugin-notes/metadata-menu/metadata-menu.md",2,NO,YES
"tools/plugin-notes/templater/templater.md",2,NO,YES
"tools/templates/link-fix-templates/T02-Leading-Slash-Analyzer.md",2,NO,YES
"drafts/trash/The Blockchain Governance Toolkit 2.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Thesis/Thesis PDF.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Thesis/In Us We Trust.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Network/Membership/Ethical Standards.md",2,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/regulatory power.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/regulatory capture.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/imagination activism.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/dual power.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Synarchy - The Nature Of Open Civic Systems.md",2,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Open Protocols.md",2,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Assembly Protocol.md",2,NO,YES
"drafts/OpenCivics-Wiki/About OpenCivics/About Membership.md",2,NO,NO
"tags/localism.md",2,NO,YES
"tags/consensus.md",2,NO,YES
"tags/tasks.md",2,NO,YES
"tags/blockchain.md",2,NO,YES
"notes/cxi/Docs/2022-04-18 - April 18 CXI Meeting.md",2,NO,YES
"notes/cxi/Docs/2022-04-04 at 04-10 PM.md",2,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-257 Proposal SBP8- DAO Primitive Project_.md",2,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-197 Update Rules screen on Discord .md",2,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-181 [BOUNTY] Revamp Notion Getting Started page.md",2,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-161 Publish _how to setup a wallet_ content .md",2,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-14 General Circle develops a governance token concept ($SPRB).md",2,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-137 Create SB Multisig.md",2,NO,NO
"notes/general-circle/old-gc-meetings/GC Meeting (12-04-2023).md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (15-04-2024).md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Meeting 8124.md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC weekly meeting 24624.md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (13-01-2025).md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (07-04-2025).md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 29124.md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 22124.md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle weekly meeting 25324.md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 15124.md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting 5224.md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (26224).md",2,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (19224).md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (14-08-2023).md",2,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (11-09-2023).md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-11-14 - Potential things to add to governance in the future.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-11-29 - test doc.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-04-26 - Meeting Notes - 26 April 2022.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-04-26 - Framing for Governance Conversations.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-02-02 at 12-33 PM.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-01-19 at 01-02 AM.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-01-09 at 10-16 PM.md",2,NO,YES
"notes/general-circle/old-gc-docs/2022-01-04 at 02-45 PM.md",2,NO,YES
"notes/general-circle/old-gc-docs/2021-12-22 at 07-18 PM.md",2,NO,YES
"notes/general-circle/old-gc-docs/2021-12-14 at 04-54 PM.md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (24-01-2023).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (19-02-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (15-01-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (08-04-2023).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (05-02-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (03-04-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (02-05-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (29-01-2024).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (11-09-2023).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (18-09-2023).md",2,NO,YES
"notes/wp/wp-meetings/WP Meeting (23-10-2023).md",2,NO,YES
"notes/wp/wp-meetings/Windfall Protocol Wrap-Up Meeting.md",2,NO,YES
"notes/archive/clarity/Goals/⬜️ G-203 Intervention 6- The Look, Feel, and Story of a Better Future._.md",2,NO,NO
"notes/archive/clarity/Goals/⬜️ G-201 Intervention 4- A Metacurrency for Metagovernance, Values and Acceleration_.md",2,NO,NO
"notes/archive/clarity/Projects/✅ P-7 Governance Implementation.md",2,NO,YES
"notes/archive/clarity/Projects/✅ P-31 v0 - Mission, Vision, Values.md",2,NO,YES
"notes/archive/clarity/Tags/token distribution contributor guide.md",2,NO,YES
"notes/archive/clarity/Tags/tension.md",2,NO,YES
"notes/archive/clarity/Tags/squads.md",2,NO,YES
"notes/archive/clarity/Tags/revolution 1- genesis.md",2,NO,YES
"notes/archive/clarity/Tags/revolution 0- foundations.md",2,NO,YES
"notes/archive/clarity/Tags/proposal sbp11- dao systems transformation repository-library.md",2,NO,YES
"notes/archive/clarity/Tags/information squad.md",2,NO,YES
"notes/archive/clarity/Tags/getting started with clarity.md",2,NO,YES
"notes/archive/clarity/Tags/a metacurrency for metagovernance, values and acceleration.md",2,NO,NO
"notes/archive/clarity/Tags/4 l's retrospective.md",2,NO,YES
"notes/archive/clarity/README.md",2,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (23-10-2024).md",2,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (25-09-2024).md",2,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (05-09-2024).md",2,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (15-08-2024).md",2,NO,YES
"notes/aifs/reporting/evaluation-next-steps-report.md",2,NO,YES
"notes/aifs/reporting/README.md",2,NO,YES
"notes/readme.md",2,NO,YES
"notes/ics/ccc/docs/v0.2.md",2,NO,YES
"notes/ics/ccc/docs/I-Fund/I-Fund.md",2,NO,YES
